FID,id,tunnus,kadunnimi,puistonnimi,paatyyppi,suomenknimi,suku,laji,kokoluokka,istutusvuosi,datanomistaja,paivitetty_tietopalveluun,geom
Puurekisteri_piste.30303,30303,K-46904,KOTINUMMENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.014063346921024 60.265298501891145)
Puurekisteri_piste.30305,30305,K-46906,KOTINUMMENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01359346138485 60.26491810309256)
Puurekisteri_piste.30307,30307,K-46908,KOTINUMMENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.013464338255762 60.2648066315167)
Puurekisteri_piste.30308,30308,K-46909,KOTINUMMENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01340726035406 60.26474599896187)
Puurekisteri_piste.30309,30309,K-34954,SAVONKATU,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.935824128173095 60.19556274084447)
Puurekisteri_piste.30311,30311,K-34959,SAVONKATU,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.936436262343406 60.195776460732596)
Puurekisteri_piste.30312,30312,K-49640,MALMINKARTANONKUJA,,Katu,MAKEDONIANMÄNTY,Pinus,peuce,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.848961408952476 60.242970075581574)
Puurekisteri_piste.30313,30313,K-49641,MALMINKARTANONKUJA,,Katu,MAKEDONIANMÄNTY,Pinus,peuce,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.848950722202094 60.242903563368415)
Puurekisteri_piste.30314,30314,K-49642,MALMINKARTANONKUJA,,Katu,MAKEDONIANMÄNTY,Pinus,peuce,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.850653129829738 60.24452602622984)
Puurekisteri_piste.30316,30316,K-49644,NAAVA-AUKIO,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.848757201981986 60.253772720823356)
Puurekisteri_piste.71,71,K-4657,ALEKSIS KIVEN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.960557248306063 60.18940999793627)
Puurekisteri_piste.72,72,K-4658,ALEKSIS KIVEN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96041184463514 60.18940901691955)
Puurekisteri_piste.54098,54098,P-23041-155,,SEURASAARI,Puisto,KARTIOJALAVA,Ulmus,glabra,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.881826485419907 60.18139307037389)
Puurekisteri_piste.53802,53802,K-52006,LATOKARTANONKAARI,,Katu,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047254010276525 60.23306409052661)
Puurekisteri_piste.53803,53803,K-52007,LATOKARTANONKAARI,,Katu,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047344255417578 60.23301858959181)
Puurekisteri_piste.1302,1302,K-192,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94561034899874 60.20698177189808)
Puurekisteri_piste.1304,1304,K-1920,HÄMEENTIE,,Katu,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.962721589700035 60.19949537686217)
Puurekisteri_piste.1308,1308,K-2560,TURUNVÄYLÄ,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86717692806606 60.20222606536525)
Puurekisteri_piste.1309,1309,K-2561,TURUNVÄYLÄ,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.867360304630918 60.20222578010582)
Puurekisteri_piste.1311,1311,K-15,KORPPAANMÄENTIE,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.891436935360055 60.206797730263204)
Puurekisteri_piste.1313,1313,P-42005-408,,KAIVOPUISTO,Puisto,HARMAAPOPPELI,Populus,canescens,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.954676262032383 60.15474769425727)
Puurekisteri_piste.1314,1314,P-42005-409,,KAIVOPUISTO,Puisto,LEHTOSAARNI,Fraxinus,excelsior,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.954730445941397 60.15468115499965)
Puurekisteri_piste.1315,1315,P-42005-668,,KAIVOPUISTO,Puisto,TERVALEPPÄ,Alnus,glutinosa,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953747418031103 60.1566661903334)
Puurekisteri_piste.1316,1316,P-42005-669,,KAIVOPUISTO,Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953732821559623 60.15653316585322)
Puurekisteri_piste.1317,1317,P-42005-670,,KAIVOPUISTO,Puisto,AMERIKANMUSTAPOPPELI,Populus,deltoides,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.95398852174424 60.156554173963315)
Puurekisteri_piste.1319,1319,P-42005-672,,KAIVOPUISTO,Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953425372287615 60.15634245341044)
Puurekisteri_piste.1320,1320,P-42005-673,,KAIVOPUISTO,Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953536321395198 60.15640362069561)
Puurekisteri_piste.621,621,K-3477,MANNERHEIMINTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.920257180202093 60.18631770794093)
Puurekisteri_piste.622,622,K-3478,HUMALISTONKATU,,Katu,PILARITERVALEPPÄ,Alnus,glutinosa,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.919375235513385 60.18445200559463)
Puurekisteri_piste.623,623,K-3479,HUMALISTONKATU,,Katu,PILARITERVALEPPÄ,Alnus,glutinosa,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91949615725519 60.18449508813592)
Puurekisteri_piste.624,624,K-348,KUSTAA VAASAN TIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.9682822010695 60.209264708793825)
Puurekisteri_piste.626,626,K-2480,MANNERHEIMINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91397978391817 60.19092797632235)
Puurekisteri_piste.628,628,K-2482,MANNERHEIMINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91422818489676 60.190835094162665)
Puurekisteri_piste.2437,2437,P-42005-567,,KAIVOPUISTO,Puisto,METSÄKUUSI,Picea,abies,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.956204195897914 60.158487956692575)
Puurekisteri_piste.2438,2438,P-42005-568,,KAIVOPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.955982185525446 60.15842389002573)
Puurekisteri_piste.2441,2441,K-3112,SEURASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.88503097026238 60.18837788483098)
Puurekisteri_piste.2442,2442,P-42005-1026,,KAIVOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95598203064861 60.15668217352989)
Puurekisteri_piste.2443,2443,P-42005-1027,,KAIVOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.955680688216596 60.15668833000054)
Puurekisteri_piste.2447,2447,K-1881,STURENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.958839506902073 60.1955068548891)
Puurekisteri_piste.2749,2749,P-42005-698,,KAIVOPUISTO,Puisto,TUOMI,Prunus,padus,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.954033863028126 60.15545029052041)
Puurekisteri_piste.2751,2751,P-42005-700,,KAIVOPUISTO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.953594763142725 60.15493976958907)
Puurekisteri_piste.629,629,K-2483,MANNERHEIMINTIE,,Katu,ISOLEHTILEHMUS,Tilia,platyphyllos,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914328232909718 60.19078178565911)
Puurekisteri_piste.2454,2454,P-33003-76,,VANHA KIRKKOPUISTO,Puisto,LEHTIKUUSI,Larix,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93844563269463 60.16620315055508)
Puurekisteri_piste.2455,2455,P-33003-77,,VANHA KIRKKOPUISTO,Puisto,HEVOSKASTANJA,Aesculus,hippocastanum,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.938364667578618 60.16619552432475)
Puurekisteri_piste.2460,2460,K-3587,MECHELININKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.916595596692975 60.1787581024307)
Puurekisteri_piste.2461,2461,K-3588,MECHELININKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91663686757386 60.17868199298203)
Puurekisteri_piste.2462,2462,K-359,VÄINÖ AUERIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96428425554697 60.207261545878225)
Puurekisteri_piste.29223,29223,K-42719,KURKIMÄENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.065051302282857 60.23107629777423)
Puurekisteri_piste.29224,29224,K-42720,KURKIMÄENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.06488971569483 60.231184445954355)
Puurekisteri_piste.29226,29226,P-99101-15,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.988756104491735 60.14906264019731)
Puurekisteri_piste.29228,29228,P-33046-56,,SIBELIUKSEN PUISTO (B),Puisto,HIESKOIVU,Betula,pubescens,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915860103037407 60.18248193541083)
Puurekisteri_piste.29229,29229,P-33046-57,,SIBELIUKSEN PUISTO (B),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91587104375919 60.18242884297805)
Puurekisteri_piste.29230,29230,P-33046-58,,SIBELIUKSEN PUISTO (B),Puisto,METSÄKUUSI,Picea,abies,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915883807002903 60.18237302789165)
Puurekisteri_piste.29231,29231,P-33046-59,,SIBELIUKSEN PUISTO (B),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915849646938277 60.182384718734056)
Puurekisteri_piste.1269,1269,K-2503,MANNERHEIMINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915789818621406 60.18986501988644)
Puurekisteri_piste.1270,1270,K-1531,RATAPIHANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93570937413122 60.19613097982023)
Puurekisteri_piste.1271,1271,K-1532,RATAPIHANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93574377824741 60.196068238599764)
Puurekisteri_piste.2226,2226,K-1698,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95231340556135 60.19644074959355)
Puurekisteri_piste.2227,2227,K-17,KORPPAANMÄENTIE,,Katu,PILARITERVALEPPÄ,Alnus,glutinosa,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.891617432051646 60.20661557171481)
Puurekisteri_piste.2228,2228,K-2235,RAHAKAMARINKATU,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.92048979419311 60.20129469462724)
Puurekisteri_piste.2229,2229,K-2236,RAHAKAMARINPORTTI,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.920430292615126 60.20141756621437)
Puurekisteri_piste.2231,2231,K-2238,RAHAKAMARINPORTTI,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.92037241338712 60.20153505260034)
Puurekisteri_piste.2232,2232,K-2239,RAHAKAMARINPORTTI,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.920343203079383 60.20160299545001)
Puurekisteri_piste.2233,2233,K-224,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94542701270067 60.20730859623506)
Puurekisteri_piste.2236,2236,K-6058,,,Katu,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.933212057662086 60.174681959762054)
Puurekisteri_piste.30017,30017,K-44521,KOIRASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04054080059352 60.17469121420949)
Puurekisteri_piste.30018,30018,K-44522,KOIRASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.040383261632428 60.17466954658296)
Puurekisteri_piste.30019,30019,K-44523,KOIRASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04026883061953 60.174661482383016)
Puurekisteri_piste.30020,30020,K-44524,KOIRASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.039812484977748 60.174611721413854)
Puurekisteri_piste.30021,30021,K-44525,KOIRASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03972126590934 60.17459564781062)
Puurekisteri_piste.30022,30022,K-44526,KOIRASAARENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.039579417377414 60.17457827329221)
Puurekisteri_piste.334,334,P-42005-565,,KAIVOPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.956246792007533 60.15852973445368)
Puurekisteri_piste.335,335,P-42005-566,,KAIVOPUISTO,Puisto,METSÄKUUSI,Picea,abies,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95619227958186 60.1585203339708)
Puurekisteri_piste.336,336,P-42005-687,,KAIVOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953326682577696 60.155318660551615)
Puurekisteri_piste.30031,30031,K-47831,MANNERHEIMINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94139151369191 60.16786838578957)
Puurekisteri_piste.22883,22883,K-44393,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.0723527055391 60.24004826198247)
Puurekisteri_piste.22884,22884,K-44394,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.072248197806946 60.24009011631887)
Puurekisteri_piste.22886,22886,K-44396,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07205481631846 60.24015854897923)
Puurekisteri_piste.22888,22888,K-44398,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07146163530171 60.24035641060793)
Puurekisteri_piste.22889,22889,K-40407,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.049212737099975 60.16960160372672)
Puurekisteri_piste.22890,22890,P-34065-76,,VALPURINPUISTO,Puisto,KUUSI,Picea,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.900517016143546 60.19288506900489)
Puurekisteri_piste.22891,22891,P-34065-77,,VALPURINPUISTO,Puisto,KUUSI,Picea,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.900529713368623 60.19285690300846)
Puurekisteri_piste.22892,22892,P-34065-78,,VALPURINPUISTO,Puisto,KUUSI,Picea,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.900478990378822 60.19286175185118)
Puurekisteri_piste.22893,22893,P-34065-79,,VALPURINPUISTO,Puisto,KUUSI,Picea,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.900479995204574 60.19281367228189)
Puurekisteri_piste.22894,22894,P-34065-151,,VALPURINPUISTO,Puisto,METSÄMÄNTY,Pinus,sylvestris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.89848395378968 60.19372322228657)
Puurekisteri_piste.22895,22895,P-34065-152,,VALPURINPUISTO,Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.898528558328692 60.19368826221134)
Puurekisteri_piste.1844,1844,K-1162,PASILANRAITIO,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.925330030040524 60.2007955849986)
Puurekisteri_piste.1845,1845,P-42005-648,,KAIVOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953061937306828 60.15700223113446)
Puurekisteri_piste.2803,2803,K-3017,TURUNVÄYLÄ,,Katu,RAUDUSKOIVU,Betula,pendula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.870463304763355 60.20279611235776)
Puurekisteri_piste.2804,2804,K-3018,TURUNVÄYLÄ,,Katu,RAUDUSKOIVU,Betula,pendula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.87063204753754 60.20281654994897)
Puurekisteri_piste.2805,2805,K-3463,NORDENSKIÖLDINKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.918373753289305 60.18764720155721)
Puurekisteri_piste.2806,2806,K-3464,NORDENSKIÖLDINKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.918468552811603 60.187677001131725)
Puurekisteri_piste.2808,2808,K-386,VÄINÖ AUERIN KATU,,Katu,SUOMENPIHLAJA,Sorbus,hybrida,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.964336886765036 60.20683412564345)
Puurekisteri_piste.2811,2811,K-1649,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95264744667349 60.1964241547791)
Puurekisteri_piste.2814,2814,K-1631,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95049216684535 60.19716951750977)
Puurekisteri_piste.2816,2816,K-1633,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950274467946535 60.197261652884855)
Puurekisteri_piste.2817,2817,K-2645,MUNKKINIEMEN PUISTOTIE,,Katu,ISOLEHTILEHMUS,Tilia,platyphyllos,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.875523572220732 60.19837383142184)
Puurekisteri_piste.2819,2819,K-9544,KÄPYLÄNTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95939322284551 60.21652438180475)
Puurekisteri_piste.2820,2820,K-9545,KÄPYLÄNTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.959464239151572 60.216628653650965)
Puurekisteri_piste.2821,2821,K-2182,TILKANKATU,,Katu,RAUDUSKOIVU,Betula,pendula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.89560024051639 60.20149427964974)
Puurekisteri_piste.26984,26984,P-34020-331,,ALPPIPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93581253064513 60.191023298770034)
Puurekisteri_piste.1420,1420,P-34020-540,,ALPPIPUISTO,Puisto,RUSOKIRSIKKA,Prunus,sargentii,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.937596222694186 60.19002382385849)
Puurekisteri_piste.1421,1421,K-1844,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.963083089517745 60.1904305699293)
Puurekisteri_piste.1422,1422,K-1858,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.962852389892372 60.190442670526444)
Puurekisteri_piste.2916,2916,P-33003-61,,VANHA KIRKKOPUISTO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94034712841778 60.16571685197238)
Puurekisteri_piste.2917,2917,P-33003-62,,VANHA KIRKKOPUISTO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.940211159318878 60.165674854136334)
Puurekisteri_piste.2918,2918,P-42005-150,,KAIVOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96114455045144 60.15549830897133)
Puurekisteri_piste.2919,2919,P-42005-151,,KAIVOPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.960792922357477 60.1554845932122)
Puurekisteri_piste.2920,2920,P-42005-152,,KAIVOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96104089295889 60.155567299188995)
Puurekisteri_piste.2921,2921,K-1038,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.945575813141563 60.199738364794435)
Puurekisteri_piste.2926,2926,P-42005-839,,KAIVOPUISTO,Puisto,METSÄTAMMI,Quercus,robur,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95417186534761 60.158141233032204)
Puurekisteri_piste.2927,2927,P-33003-97,,VANHA KIRKKOPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.940148747783333 60.16558154500337)
Puurekisteri_piste.30327,30327,K-49655,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.8644467971674 60.2439039575114)
Puurekisteri_piste.30328,30328,K-49656,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.8643565641389 60.24388246848887)
Puurekisteri_piste.30329,30329,K-49657,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.864258573091558 60.24385801428316)
Puurekisteri_piste.30330,30330,K-49658,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.864178623951798 60.2438406581133)
Puurekisteri_piste.30331,30331,K-49659,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.864077024248093 60.24381512521125)
Puurekisteri_piste.30332,30332,K-49660,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863977945268747 60.24379363215999)
Puurekisteri_piste.30334,30334,K-49662,PAKARITUVANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863785024586505 60.24374993006651)
Puurekisteri_piste.30335,30335,K-49663,PARIVALJAKONTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.865437219475755 60.24445177216262)
Puurekisteri_piste.27004,27004,K-41187,KAUPPAKARTANONKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.083806439658893 60.20827277225203)
Puurekisteri_piste.27005,27005,K-41188,KAUPPAKARTANONKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08368727889169 60.20824590312032)
Puurekisteri_piste.27015,27015,K-42077,MANNERHEIMINTIE,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.90180902639617 60.196275188004634)
Puurekisteri_piste.2072,2072,K-1068,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.946888007011307 60.19882442681782)
Puurekisteri_piste.2075,2075,K-1071,MÄKELÄNKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.946624926007573 60.1990084721277)
