FID,id,tunnus,kadunnimi,puistonnimi,paatyyppi,suomenknimi,suku,laji,kokoluokka,istutusvuosi,datanomistaja,paivitetty_tietopalveluun,geom
Puurekisteri_piste.25765,25765,K-41532,MARJANIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.088761973584365 60.20387245275405)
Puurekisteri_piste.25766,25766,P-99101-68,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985260237249573 60.148558421411686)
Puurekisteri_piste.25767,25767,P-99101-69,,SUOMENLINNA,Puisto,LEHMUS,Tilia,sp.,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985349261087805 60.148467844321594)
Puurekisteri_piste.25768,25768,P-99101-70,,SUOMENLINNA,Puisto,ISOLEHTILEHMUS,Tilia,platyphyllos,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985456100255153 60.14846831279991)
Puurekisteri_piste.25769,25769,P-99101-71,,SUOMENLINNA,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.985573035836563 60.148451704139624)
Puurekisteri_piste.25771,25771,P-99101-73,,SUOMENLINNA,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.985799934162742 60.14841483522403)
Puurekisteri_piste.25772,25772,P-99101-74,,SUOMENLINNA,Puisto,LEHMUS,Tilia,sp.,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985918182353917 60.14839719350286)
Puurekisteri_piste.25774,25774,P-99101-76,,SUOMENLINNA,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.986374456062048 60.14833292376101)
Puurekisteri_piste.25776,25776,P-99101-78,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98640447337503 60.14844547212148)
Puurekisteri_piste.25777,25777,P-99101-79,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.986429560719564 60.14856747414256)
Puurekisteri_piste.25778,25778,P-99101-80,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.986345632477803 60.14854620797744)
Puurekisteri_piste.25779,25779,P-99101-81,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.986250264662218 60.148547230509244)
Puurekisteri_piste.25780,25780,P-99101-82,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.986270637922065 60.1485188733392)
Puurekisteri_piste.25781,25781,K-41533,MARJANIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.088635416984552 60.20387799829904)
Puurekisteri_piste.25784,25784,K-41536,MARJANIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.086940498883788 60.203706426714305)
Puurekisteri_piste.25785,25785,K-41537,MARJANIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08675380991258 60.20368660827647)
Puurekisteri_piste.25786,25786,K-41538,MARJANIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.086576184558478 60.20366527871081)
Puurekisteri_piste.25346,25346,K-43930,KORVATUNTURINPOLKU,,Katu,SUOMENPIHLAJA,Sorbus,hybrida,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.111911526423008 60.24036119550486)
Puurekisteri_piste.25347,25347,K-43931,KORVATUNTURINPOLKU,,Katu,SUOMENPIHLAJA,Sorbus,hybrida,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.11189278755311 60.24030530658586)
Puurekisteri_piste.25348,25348,K-43932,KORVATUNTURINPOLKU,,Katu,SUOMENPIHLAJA,Sorbus,hybrida,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.111885745861542 60.24024311812156)
Puurekisteri_piste.25997,25997,K-42937,KOSKENHAANTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.09151631827408 60.240406336866)
Puurekisteri_piste.25998,25998,K-41252,MYLLYMATKANTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.062404445005658 60.224578452414114)
Puurekisteri_piste.26015,26015,K-40751,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.053119834385353 60.19465481460242)
Puurekisteri_piste.26016,26016,K-40752,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.05309611294756 60.19458375381595)
Puurekisteri_piste.26017,26017,K-40753,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.053046088436155 60.194427184551934)
Puurekisteri_piste.26019,26019,K-40755,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.059619541455227 60.203115558039244)
Puurekisteri_piste.26020,26020,K-40756,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.059588760306525 60.203085433273216)
Puurekisteri_piste.26021,26021,K-40757,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.059658564682742 60.203090655554405)
Puurekisteri_piste.25274,25274,K-41907,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.027189918697854 60.18917129520477)
Puurekisteri_piste.25275,25275,K-41908,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.02705099594138 60.18918424148844)
Puurekisteri_piste.25276,25276,K-41909,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026908842690037 60.189201498373954)
Puurekisteri_piste.25277,25277,K-41910,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026760899315097 60.18921184874428)
Puurekisteri_piste.25278,25278,K-41911,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026626115346815 60.189222816706376)
Puurekisteri_piste.25279,25279,K-41912,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026487038783493 60.18924410957258)
Puurekisteri_piste.25280,25280,K-41913,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026266698517134 60.18932919179824)
Puurekisteri_piste.25282,25282,K-41915,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026169286951475 60.18947215639975)
Puurekisteri_piste.25283,25283,K-41916,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.026087282587703 60.18958620815712)
Puurekisteri_piste.25285,25285,K-41918,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.025881107989026 60.189874569345754)
Puurekisteri_piste.25288,25288,K-42833,KONTULANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08432708876715 60.235525762552065)
Puurekisteri_piste.25289,25289,K-42834,KONTULANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.084511661337302 60.23558342527801)
Puurekisteri_piste.15794,15794,P-32006-54,,MERIPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.948585085291022 60.15570984579991)
Puurekisteri_piste.15795,15795,P-32006-55,,MERIPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.948710618882135 60.15572492831408)
Puurekisteri_piste.15796,15796,P-53004-234,,STANSVIKINKARTANO,Puisto,METSÄMÄNTY,Pinus,sylvestris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.028806545891047 60.16282247040156)
Puurekisteri_piste.15797,15797,P-53004-235,,STANSVIKINKARTANO,Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.028869762308226 60.16284637487972)
Puurekisteri_piste.15798,15798,P-53004-236,,STANSVIKINKARTANO,Puisto,METSÄMÄNTY,Pinus,sylvestris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.028988302425443 60.1629419363749)
Puurekisteri_piste.15800,15800,P-42001-137,,TÄHTITORNIN VUORI,Puisto,DOUGLASKUUSI,Pseudotsuga,menziesii,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95054736133965 60.16218601286173)
Puurekisteri_piste.15801,15801,P-54037-638,,HERTTONIEMENKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.044311715832002 60.188906244666974)
Puurekisteri_piste.15802,15802,P-53004-112,,STANSVIKINKARTANO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.031133715429387 60.16403561936192)
Puurekisteri_piste.12634,12634,P-43011-108,,KAPPELIESPLANADI,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.945522606889796 60.167679606640725)
Puurekisteri_piste.12635,12635,P-43011-109,,KAPPELIESPLANADI,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.945379917398963 60.1676809635526)
Puurekisteri_piste.12636,12636,P-33044-125,,TOPELIUKSEN PUISTO/POHJ.,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.918631846479617 60.181650132719874)
Puurekisteri_piste.12638,12638,P-43005-31,,TOVE JANSSONIN PUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.962258664054808 60.16805669743411)
Puurekisteri_piste.12639,12639,P-43005-32,,TOVE JANSSONIN PUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96224868282153 60.168006441388414)
Puurekisteri_piste.12640,12640,P-43005-33,,TOVE JANSSONIN PUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96208331959856 60.16794140233938)
Puurekisteri_piste.12641,12641,P-43005-34,,TOVE JANSSONIN PUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.961823727364862 60.16786321035346)
Puurekisteri_piste.12648,12648,P-53003-1236,,TULLISAAREN KARTANO,Puisto,PALSAMIPIHTA,Abies,balsamea,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.0338188093105 60.180372963852825)
Puurekisteri_piste.12649,12649,P-53003-1237,,TULLISAAREN KARTANO,Puisto,PALSAMIPIHTA,Abies,balsamea,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.033853664566397 60.180377397514626)
Puurekisteri_piste.26022,26022,K-40758,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.05976222958938 60.20308668746739)
Puurekisteri_piste.26024,26024,K-40760,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.05972033162456 60.20298620800629)
Puurekisteri_piste.26025,26025,K-40761,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.059660160333575 60.20291375063949)
Puurekisteri_piste.26026,26026,K-40762,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.0596939845939 60.20289603383204)
Puurekisteri_piste.26027,26027,K-40763,ROIHUVUORENTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.059720210293847 60.202914944217)
Puurekisteri_piste.26031,26031,K-43462,KALLVIKINTIE,,Katu,ORAPIHLAJA,Crataegus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.132971989780295 60.215914323023874)
Puurekisteri_piste.26032,26032,K-43463,KALLVIKINTIE,,Katu,ORAPIHLAJA,Crataegus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.13298838905921 60.215883960235466)
Puurekisteri_piste.26033,26033,K-43464,KALLVIKINTIE,,Katu,ORAPIHLAJA,Crataegus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.133056613310316 60.21575038818849)
Puurekisteri_piste.26034,26034,K-43465,KALLVIKINTIE,,Katu,ORAPIHLAJA,Crataegus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.13306887464023 60.21572173732196)
Puurekisteri_piste.26035,26035,K-43466,KALLVIKINTIE,,Katu,ORAPIHLAJA,Crataegus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.133080083833466 60.2156977553037)
Puurekisteri_piste.26040,26040,K-44177,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.10297327629312 60.237059565796955)
Puurekisteri_piste.26041,26041,K-44178,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.103113433755123 60.23707525942448)
Puurekisteri_piste.26043,26043,K-44180,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.103361798286375 60.23710633122225)
Puurekisteri_piste.26045,26045,K-44182,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.103638889112894 60.237142030090176)
Puurekisteri_piste.26046,26046,K-44183,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.10378409628868 60.237156818533734)
Puurekisteri_piste.26047,26047,K-44184,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.10389918431573 60.23717604627149)
Puurekisteri_piste.26048,26048,K-44185,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.10402181243362 60.23718790378557)
Puurekisteri_piste.26049,26049,K-44186,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.104143374195647 60.23720272449126)
Puurekisteri_piste.26050,26050,K-44187,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.104272312062058 60.23721313699701)
Puurekisteri_piste.26052,26052,K-44189,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.10451869874226 60.23724519664899)
Puurekisteri_piste.26053,26053,K-44190,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.104655426166822 60.237260534390664)
Puurekisteri_piste.26055,26055,K-44192,KONTULANTIE,,Katu,HOPEASALAVA,Salix,alba,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.10490467995223 60.23728872998515)
Puurekisteri_piste.26080,26080,K-44286,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061895555866762 60.23295130599027)
Puurekisteri_piste.26081,26081,K-44287,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061967995640895 60.2330088500702)
Puurekisteri_piste.26083,26083,K-44289,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.062108768608894 60.23313408453443)
Puurekisteri_piste.26084,26084,K-44290,KIVIKONKAARI,,Katu,METSÄVAAHTERA,Acer,platanoides,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.062368934928227 60.23336465075706)
Puurekisteri_piste.26086,26086,K-34327,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.960632894896175 60.21403624855182)
Puurekisteri_piste.26087,26087,K-34329,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.960774364052273 60.21408090267418)
Puurekisteri_piste.26088,26088,K-42256,MUUNTAJANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.048031544616933 60.20525963667336)
Puurekisteri_piste.26089,26089,K-42257,MUUNTAJANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047962985343357 60.205297219258306)
Puurekisteri_piste.26090,26090,K-42258,MUUNTAJANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047590952620713 60.205433102883056)
Puurekisteri_piste.26091,26091,K-42259,MUUNTAJANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047344285541673 60.20553251580207)
Puurekisteri_piste.26092,26092,K-42260,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.043875188877813 60.20661129427843)
Puurekisteri_piste.26093,26093,K-42261,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.043750150676793 60.20664183665112)
Puurekisteri_piste.26095,26095,K-42263,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.043525955576435 60.20668178745673)
Puurekisteri_piste.26096,26096,K-42264,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.043449540787915 60.20669255648852)
Puurekisteri_piste.26097,26097,K-42265,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04336090497906 60.20671266488188)
Puurekisteri_piste.26098,26098,K-42266,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.043273795647828 60.206729589093484)
Puurekisteri_piste.26099,26099,K-42267,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.043047172603085 60.20677882202243)
Puurekisteri_piste.26100,26100,K-42268,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.0428592091611 60.20681301173038)
Puurekisteri_piste.26102,26102,K-41010,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.072283165632328 60.227186785907506)
Puurekisteri_piste.26103,26103,K-41011,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.072393148126288 60.2271670940819)
Puurekisteri_piste.26104,26104,K-41012,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07249962976622 60.22713178920598)
Puurekisteri_piste.26105,26105,K-41013,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07260755890327 60.227097380109264)
Puurekisteri_piste.26106,26106,K-41014,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.072716193791894 60.227059559504525)
Puurekisteri_piste.26108,26108,K-41016,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07295540386208 60.22700695931655)
Puurekisteri_piste.26109,26109,K-41017,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.073021387763262 60.22695518598429)
Puurekisteri_piste.26110,26110,K-41018,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.073117950590987 60.22692141778565)
Puurekisteri_piste.26111,26111,K-41019,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07320236495771 60.22687509810354)
Puurekisteri_piste.26112,26112,K-41020,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07329794333828 60.22682373937383)
Puurekisteri_piste.26115,26115,K-42326,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.036852793938756 60.21015359123297)
Puurekisteri_piste.26116,26116,K-42327,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.036816736274996 60.21019485694907)
Puurekisteri_piste.26117,26117,K-42328,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03680406727724 60.210233372034644)
Puurekisteri_piste.26118,26118,K-42329,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03676564717861 60.21028312877316)
Puurekisteri_piste.26119,26119,K-42330,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.036734747960033 60.210405776111735)
Puurekisteri_piste.26121,26121,K-42332,SIILITIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.036751108384912 60.21055805459641)
Puurekisteri_piste.26122,26122,K-41562,MARJANIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.088372292691677 60.20377488716462)
Puurekisteri_piste.26123,26123,K-41173,KAUPPAKARTANONKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08636746367638 60.20897801789494)
Puurekisteri_piste.26124,26124,K-41174,KAUPPAKARTANONKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.085771499606594 60.20881603891449)
Puurekisteri_piste.25166,25166,P-33045-425,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914448069675593 60.18257440600479)
Puurekisteri_piste.25167,25167,P-33045-426,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91424839316379 60.18259666110874)
Puurekisteri_piste.25168,25168,P-33045-427,,SIBELIUKSEN PUISTO (A),Puisto,METSÄKUUSI,Picea,abies,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914296155937517 60.18262812173392)
Puurekisteri_piste.25169,25169,P-33045-428,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91420857009624 60.18267755208096)
Puurekisteri_piste.25171,25171,P-33045-430,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914193523180735 60.18273403079443)
Puurekisteri_piste.25172,25172,K-26888,LAIVALAHDENKAARI,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,1998,Helsinki/MAKA,2026-02-27,POINT (25.036573098534234 60.190014371253056)
Puurekisteri_piste.25173,25173,K-26890,LAIVALAHDENKAARI,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,1998,Helsinki/MAKA,2026-02-27,POINT (25.036531302825704 60.190122560360706)
Puurekisteri_piste.25174,25174,K-26892,LAIVALAHDENKAARI,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,1998,Helsinki/MAKA,2026-02-27,POINT (25.036498316376065 60.190224369281076)
Puurekisteri_piste.25234,25234,P-33045-517,,SIBELIUKSEN PUISTO (A),Puisto,TERVALEPPÄ,Alnus,glutinosa,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914232870121815 60.18137854248275)
Puurekisteri_piste.25235,25235,K-33877,FRANZENINKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.953541393972245 60.18557028250373)
